Time | N/A | N/A | N/A | N/A | N/A | N/A | _Vind,_kias | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | elev,stick | ailrn,stick | ruddr,stick | N/A | N/A | N/A | N/A | N/A | N/A | ___Q,rad/s | ___P,rad/s | ___R,rad/s | N/A | N/A | N/A | N/A | N/A | N/A | pitch,__deg | _roll,__deg | N/A | hding,__mag | N/A | N/A | N/A | N/A | N/A | N/A | _beta,__deg | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | __alt,ftmsl | N/A | N/A | N/A | N/A | N/A | N/A | thro1,_part | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | trq_1,ftlb | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | rpm_1,_prop | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | ptch1,__deg | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N1__1,_pcnt | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N2__1,_pcnt | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | ITT_1,__deg | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | v-spd,__fpm | N/A | N/A | N/A | N/A | N/A | N/A |
608.330 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 151.906 | 154.594 | 179.580 | 168.367 | -999.000 | 174.810 | 206.657 | 206.657 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.000 | -0.023 | 0.008 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.724 | 5.480 | 304.901 | 289.557 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.552 | -1.332 | 305.247 | -20.354 | -999.000 | -999.000 | -999.000 | 0.736 | 0.000 | 47.453 | -122.329 | 9,890.903 | 9,650.585 | 1.000 | 9,994.604 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,176.062 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.624 | 2,451.681 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.738 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 96.990 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.760 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 700.878 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.367 | -6,325.317 | -999.000 | -1,064,975.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
608.481 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 151.977 | 154.660 | 179.612 | 168.401 | -999.000 | 174.892 | 206.694 | 206.694 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.000 | -0.023 | 0.008 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.734 | 5.272 | 304.971 | 289.627 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.541 | -1.327 | 305.353 | -20.351 | -999.000 | -999.000 | -999.000 | 0.750 | 0.000 | 47.453 | -122.329 | 9,875.010 | 9,634.499 | 1.000 | 9,978.700 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,188.293 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.606 | 2,451.571 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.738 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.010 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.755 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 701.119 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.401 | -6,325.697 | -999.000 | -1,065,251.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
608.581 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 152.024 | 154.704 | 179.634 | 168.423 | -999.000 | 174.946 | 206.719 | 206.719 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 0.000 | -0.023 | 0.008 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.740 | 5.135 | 305.015 | 289.671 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.534 | -1.324 | 305.422 | -20.349 | -999.000 | -999.000 | -999.000 | 0.760 | 0.000 | 47.453 | -122.329 | 9,864.414 | 9,623.839 | 1.000 | 9,968.100 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,195.953 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.598 | 2,451.523 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.738 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.022 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.753 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 701.280 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.423 | -6,325.920 | -999.000 | -1,065,430.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
608.732 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 152.094 | 154.771 | 179.666 | 168.456 | -999.000 | 175.027 | 206.756 | 206.756 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.001 | -0.023 | 0.007 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.753 | 4.928 | 305.078 | 289.733 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.521 | -1.321 | 305.523 | -20.347 | -999.000 | -999.000 | -999.000 | 0.774 | 0.000 | 47.453 | -122.329 | 9,848.520 | 9,607.645 | 1.000 | 9,952.198 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,206.011 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.595 | 2,451.505 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.738 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.038 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.751 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 701.514 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.456 | -6,326.463 | -999.000 | -1,065,727.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
608.833 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 152.141 | 154.816 | 179.689 | 168.477 | -999.000 | 175.081 | 206.782 | 206.782 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.002 | -0.023 | 0.007 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.768 | 4.791 | 305.116 | 289.772 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.507 | -1.320 | 305.588 | -20.347 | -999.000 | -999.000 | -999.000 | 0.783 | 0.000 | 47.453 | -122.329 | 9,837.922 | 9,597.005 | 1.000 | 9,941.600 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,211.490 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.585 | 2,451.441 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.738 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.046 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.750 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 701.662 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.477 | -6,327.130 | -999.000 | -1,065,974.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
608.933 | 0.000 | -999.000 | 20.549 | 12.549 | 197.305 | 0.000 | 152.189 | 154.860 | 179.711 | 168.498 | -999.000 | 175.136 | 206.807 | 206.807 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.003 | -0.023 | 0.006 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.785 | 4.654 | 305.153 | 289.808 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.491 | -1.319 | 305.652 | -20.346 | -999.000 | -999.000 | -999.000 | 0.792 | 0.000 | 47.453 | -122.329 | 9,827.323 | 9,587.610 | 1.000 | 9,931.001 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,216.965 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.574 | 2,451.371 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.737 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.053 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.747 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 701.807 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.498 | -6,327.694 | -999.000 | -1,066,205.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
609.034 | 0.000 | -999.000 | 20.549 | 12.549 | 197.306 | 0.000 | 152.236 | 154.906 | 179.733 | 168.519 | -999.000 | 175.190 | 206.834 | 206.834 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.003 | -0.022 | 0.006 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.802 | 4.519 | 305.188 | 289.844 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.475 | -1.318 | 305.714 | -20.347 | -999.000 | -999.000 | -999.000 | 0.801 | 0.000 | 47.453 | -122.329 | 9,816.723 | 9,577.181 | 1.000 | 9,920.403 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,222.888 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.554 | 2,451.248 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.737 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.061 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.743 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 701.953 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.519 | -6,328.766 | -999.000 | -1,066,514.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
609.184 | 0.000 | -999.000 | 20.549 | 12.549 | 197.306 | 0.000 | 152.308 | 154.975 | 179.768 | 168.548 | -999.000 | 175.273 | 206.874 | 206.874 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.002 | -0.022 | 0.006 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.827 | 4.317 | 305.239 | 289.895 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.456 | -1.317 | 305.805 | -20.351 | -999.000 | -999.000 | -999.000 | 0.814 | 0.000 | 47.453 | -122.329 | 9,800.819 | 9,561.498 | 1.000 | 9,904.506 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,233.734 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.514 | 2,451.003 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.737 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.078 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.735 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 702.183 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.548 | -6,331.011 | -999.000 | -1,067,076.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
609.335 | 0.000 | -999.000 | 20.549 | 12.549 | 197.306 | 0.000 | 152.381 | 155.045 | 179.805 | 168.574 | -999.000 | 175.357 | 206.916 | 206.916 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.002 | -0.022 | 0.006 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.850 | 4.116 | 305.290 | 289.945 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.442 | -1.313 | 305.891 | -20.358 | -999.000 | -999.000 | -999.000 | 0.828 | 0.000 | 47.453 | -122.330 | 9,784.907 | 9,545.840 | 1.000 | 9,888.607 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,248.333 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.462 | 2,450.688 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.739 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.102 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.723 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 702.437 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.574 | -6,334.482 | -999.000 | -1,067,831.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
609.486 | 0.000 | -999.000 | 20.549 | 12.549 | 197.306 | 0.000 | 152.454 | 155.116 | 179.843 | 168.601 | -999.000 | 175.441 | 206.959 | 206.960 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.002 | -0.022 | 0.006 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.873 | 3.915 | 305.340 | 289.995 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.429 | -1.307 | 305.975 | -20.365 | -999.000 | -999.000 | -999.000 | 0.842 | 0.000 | 47.453 | -122.330 | 9,768.986 | 9,530.187 | 1.000 | 9,872.708 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,266.274 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.434 | 2,450.513 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.741 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.134 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.713 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 702.724 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.601 | -6,338.035 | -999.000 | -1,068,601.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
609.637 | 0.000 | -999.000 | 20.549 | 12.549 | 197.306 | 0.000 | 152.528 | 155.189 | 179.882 | 168.628 | -999.000 | 175.526 | 207.004 | 207.004 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.003 | -0.022 | 0.006 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.898 | 3.715 | 305.388 | 290.044 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.416 | -1.300 | 306.056 | -20.374 | -999.000 | -999.000 | -999.000 | 0.858 | 0.000 | 47.453 | -122.330 | 9,753.057 | 9,514.541 | 1.000 | 9,856.807 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,282.787 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.416 | 2,450.406 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.744 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.164 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.709 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 703.019 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.628 | -6,342.025 | -999.000 | -1,069,442.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
609.737 | 0.000 | -999.000 | 20.549 | 12.549 | 197.306 | 0.000 | 152.578 | 155.237 | 179.907 | 168.646 | -999.000 | 175.583 | 207.034 | 207.034 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.003 | -0.022 | 0.005 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.916 | 3.582 | 305.419 | 290.075 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.405 | -1.295 | 306.108 | -20.380 | -999.000 | -999.000 | -999.000 | 0.868 | 0.000 | 47.453 | -122.330 | 9,742.431 | 9,504.259 | 1.000 | 9,846.204 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,292.248 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.413 | 2,450.388 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.745 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.180 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.707 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 703.211 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.646 | -6,344.692 | -999.000 | -1,070,005.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
609.838 | 0.000 | -999.000 | 20.549 | 12.549 | 197.306 | 0.000 | 152.627 | 155.286 | 179.934 | 168.664 | -999.000 | 175.641 | 207.064 | 207.064 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.003 | -0.022 | 0.005 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.935 | 3.450 | 305.448 | 290.104 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.395 | -1.291 | 306.159 | -20.387 | -999.000 | -999.000 | -999.000 | 0.880 | 0.000 | 47.453 | -122.330 | 9,731.801 | 9,493.707 | 1.000 | 9,835.600 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,300.115 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.403 | 2,450.325 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.746 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.193 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.706 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 703.395 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.664 | -6,347.613 | -999.000 | -1,070,611.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
609.938 | 0.000 | -999.000 | 20.549 | 12.549 | 197.306 | 0.000 | 152.678 | 155.335 | 179.961 | 168.681 | -999.000 | 175.698 | 207.095 | 207.095 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.003 | -0.022 | 0.005 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.953 | 3.319 | 305.475 | 290.131 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.386 | -1.288 | 306.209 | -20.394 | -999.000 | -999.000 | -999.000 | 0.891 | 0.000 | 47.453 | -122.330 | 9,721.165 | 9,483.263 | 1.000 | 9,824.993 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,307.203 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.395 | 2,450.278 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.746 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.204 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.703 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 703.573 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.681 | -6,350.719 | -999.000 | -1,071,244.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
610.039 | 0.000 | -999.000 | 20.549 | 12.549 | 197.306 | 0.000 | 152.728 | 155.384 | 179.988 | 168.698 | -999.000 | 175.756 | 207.127 | 207.127 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.003 | -0.022 | 0.004 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.971 | 3.189 | 305.500 | 290.156 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.377 | -1.286 | 306.257 | -20.401 | -999.000 | -999.000 | -999.000 | 0.903 | 0.000 | 47.453 | -122.330 | 9,710.524 | 9,472.829 | 1.000 | 9,814.385 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,313.934 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.385 | 2,450.215 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.746 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.214 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.701 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 703.748 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.698 | -6,353.807 | -999.000 | -1,071,877.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
610.139 | 0.000 | -999.000 | 20.549 | 12.549 | 197.306 | 0.000 | 152.779 | 155.434 | 180.015 | 168.716 | -999.000 | 175.815 | 207.158 | 207.158 | 0.000 | 0.000 | 0.000 | 0.000 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -0.003 | -0.022 | 0.004 | -999.000 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | -9.990 | 3.059 | 305.523 | 290.179 | -999.000 | -999.000 | -999.000 | -999.000 | 0.000 | 10.368 | -1.284 | 306.304 | -20.409 | -999.000 | -999.000 | -999.000 | 0.914 | 0.000 | 47.453 | -122.330 | 9,699.879 | 9,462.367 | 1.000 | 9,803.772 | 47.500 | -122.000 | 0.000 | 1.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 6,320.354 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 399.380 | 2,450.181 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | -4.000 | 1.745 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 97.223 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 96.699 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 50.000 | 0.000 | 703.920 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 168.716 | -6,356.971 | -999.000 | -1,072,521.000 | -999.000 | -999.000 | -999.000 | -999.000 | 
